Index,ProductName,ScrapeDate,ScrapedIndex,ScrapedIndexTrueRank,CorrectedIndexTrueRank,ScrapedIndexPrice,CorrectedPrice,ScrapedIndexVendor,ScrapedIndexVendorType,BBScrapedPrice,BBVendorType,BBVendor,BBCorrectedPrice
1760,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,2,2,3,37.04,42.52,Amazon.com,Amazon,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1761,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,6,5,4,42.98,42.98,garysdealtree,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1762,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,7,6,5,44.75,44.75,CasperMall USA,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1763,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,22,17,5,44.75,44.75,CasperMall USA,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1764,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,8,7,6,44.98,44.98,AceTech,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1765,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,5,4,7,39.99,45.47,Acom Supplies,FBA,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1766,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,9,8,8,46.08,46.08,Pharmapacks,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1767,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,10,9,9,46.99,46.99,PacAndCary Inc,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1768,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,11,10,10,47.49,47.49,FIGURE JAPAN,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1769,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,13,12,11,58.98,58.98,BlueJayTronics,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1770,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,14,13,12,59.98,59.98,TERRA BEAUTY,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1771,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,15,13,12,59.98,59.98,Warehouse Direct Store,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1772,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,16,13,12,59.98,59.98,ABOVE AND BEYOND STORE,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1773,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,17,13,12,59.98,59.98,PREGMATE,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1774,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,18,13,12,59.98,59.98,V1 RETAIL,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1775,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,19,14,13,59.98,59.98,ARTlady,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1776,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,20,15,14,62.99,62.99,Eastern  Shop Inc,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1777,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,12,11,15,58.84,64.31999999999999,Health is everything,FBA,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1778,Crest 3D White Whitestrips Professional Effects - Teeth Whitening Kit 20 Treatments (Packaging May Vary),2016-06-21,23,18,16,69.98999999999999,69.98999999999999,LP Corp,Other,37.04,Amazon,Ships from and sold by Amazon.com.,42.519999999999996
1779,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,2,2,1,14.99,14.99,Bryan B Burris,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1780,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,3,2,1,14.99,14.99,DiscountFilterStore,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1781,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,4,3,2,16.59,16.59,Supreme Hardware,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1782,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,5,3,2,16.59,16.59,Grady's Online,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1783,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,6,4,3,16.77,16.77,Gatzies,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1784,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,7,5,4,17.43,17.43,BIC Warehouse,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1785,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,8,6,5,17.78,17.78,ShopChanute,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1786,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,9,7,6,18.07,18.07,Virginie A,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1787,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,10,8,7,18.22,18.22,KSCOSupply,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1788,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,11,9,8,18.76,18.76,ZipZab,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1789,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,12,10,9,18.95,18.95,Dearborn Supply,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1790,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,13,11,10,19.16,19.16,toolboxsupply,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1791,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,14,12,11,19.21,19.21,Hard_To_Beat_Deals,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1792,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,15,13,12,19.42,19.42,Life and Home,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1793,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,16,14,13,19.53,19.53,"Fresh Water Systems, Inc.",Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1794,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,17,15,14,19.58,19.58,C & M Trade,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1795,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,71,63,15,19.8,19.8,ShopChanute,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1796,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,1,1,16,13.23,19.86,Amazon.com,Amazon,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1797,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,18,16,17,19.93,19.93,Bargain The People,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1798,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,19,17,18,19.97,19.97,Filter Water,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1799,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,20,18,19,20.06,20.06,antonline,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1800,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,21,19,20,20.36,20.36,Direct Home Supplies,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1801,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,22,20,21,20.41,20.41,SJS Commercial,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1802,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,23,21,22,20.47,20.47,Home Plus Hardware,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1803,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,24,22,23,20.7,20.7,Independence Fulfillment Services,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1804,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,25,23,24,20.76,20.76,MINDeyes,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1805,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,26,24,25,21.51,21.51,ProMax Commerce,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1806,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,27,25,26,21.58,21.58,My First Aid Company®,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1807,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,28,26,27,21.64,21.64,Great Household,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1808,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,29,27,28,21.8,21.8,Ron's Home and Hardware,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1809,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,30,28,29,22.29,22.29,"SIM Supply, Inc.",Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1810,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,31,29,30,22.47,22.47,Hipp Modern Builders Supply,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1811,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,32,30,31,22.68,22.68,WaterFiltersOnline LLC,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1812,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,33,31,32,22.87,22.87,RobsHotDeals,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1813,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,34,32,33,23.01,23.01,Sale Sisters,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1814,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,35,33,34,23.1,23.1,Vanguard Wholesale,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1815,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,72,64,35,23.41,23.41,Bargain The People,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1816,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,73,65,36,24.44,24.44,Direct Home Supplies,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1817,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,36,34,37,24.49,24.49,JustDreamseller,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1818,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,37,35,38,24.9,24.9,Jax Biz,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1819,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,38,36,39,26.29,26.29,Farm & Home Supply Center,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1820,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,39,37,40,26.83,26.83,insulator-king,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1821,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,40,38,41,26.99,26.99,AiShopExpert,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1822,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,41,39,42,28.22,28.22,shelproducts,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1823,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,42,40,43,28.49,28.49,Perella's,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1824,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,43,41,44,28.66,28.66,Infiltrade LLC,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1825,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,44,42,45,28.96,28.96,ClicksMaximus,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1826,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,45,43,46,28.98,28.98,Mild Shop,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1827,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,46,44,47,29.64,29.64,head66,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1828,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,47,45,48,29.98,29.98,"UnbeatableSale, Inc",Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1829,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,48,46,49,30.08,30.08,Lacelle Brothers Ent.,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1830,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,74,66,50,30.48,30.48,"UnbeatableSale, Inc",Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1831,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,49,47,51,30.5,30.5,DropAir,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1832,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,50,48,52,30.71,30.71,Longbottom & Hardsaw Inc,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1833,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,51,49,53,30.78,30.78,Anabolic Cable,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1834,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,75,67,54,31.08,31.08,Lacelle Brothers Ent.,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1835,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,52,50,55,31.57,31.57,K Hardware Stores,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1836,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,76,68,56,31.83,31.83,insulator-king,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1837,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,53,51,57,32.49,32.49,CretaMarket,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1838,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,77,69,58,32.83,32.83,insulator-king,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1839,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,54,52,59,33.61,33.61,ACoolStaff,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1840,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,55,53,60,34.54,34.54,Farm & City Supply,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1841,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,56,54,61,34.63,34.63,Or Exmit,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1842,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,57,54,61,34.63,34.63,Digital realm,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1843,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,58,54,61,34.63,34.63,RO&B,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1844,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,59,55,62,35,35,Namtip Store,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1845,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,60,56,63,35.23,35.23,DuMost LLC,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1846,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,78,70,64,35.35,35.35,"UnbeatableSale, Inc",Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1847,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,61,57,65,35.5,35.5,Size,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1848,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,79,71,66,36.98,36.98,Anabolic Cable,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1849,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,62,58,67,38.38,38.38,Noot Best Seller,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1850,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,63,59,68,38.97,38.97,DDN INC,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
1851,"Culligan WHR-140 Replacement Shower Filter Cartridge for WSH-C125, HSH-C135, ISH-100 Shower Units",2016-06-21,64,60,69,38.99,38.99,A.M SHOP,Other,13.23,Amazon,Ships from and sold by Amazon.com.,19.86
